,../parameterization/kapp/datasets/Rabinowitz2023_batchGlc_using_MFA_and_scRBA_methods/min_flux_violation/enz_alloc.flux_unscaled.txt,diff,../parameterization/kapp/datasets/PinheiroEtAl2020_batchXyl/min_flux_violation/enz_alloc.flux_unscaled.txt,../application/max_growth_xyl/gxf1_disabled/mu_max_on_glc_with_xyl/runRBA.flux.txt
PROWASTE-A0A0K3CHU7,1.103117317337004e-07,0.0,,
PROWASTE-A0A0K3CHU3,5.34795296172049e-08,0.0,,
PROWASTE-A0A0K3CHT9,1.345344400298965e-07,0.0,,
PROWASTE-RT15953,2.883071804044397e-08,0.0,,
PROWASTE-RT15427,2.168340615705304e-08,0.0,,
PROWASTE-RT15590,3.884414386719951e-08,0.0,,
PROWASTE-RT15929,9.322014596147359e-08,0.0,,
PROWASTE-A0A0K3CHS4,9.852960728443586e-09,0.0,,
PROWASTE-RT15579,8.130948612494206e-09,0.0,,
PROWASTE-RT13939,2.507392635788526e-07,0.0,,
PROWASTE-RT15389,2.637408529598277e-08,0.0,,
PROWASTE-A0A0K3CHP7,7.819799182772947e-09,0.0,,
PROWASTE-A0A0K3CHP6,2.63213559208312e-08,0.0,,
PROWASTE-RT16714,5.425436801872256e-09,0.0,,
PROWASTE-A0A0K3CHN8,5.978605735212207e-10,0.0,,
PROWASTE-RT15362,3.486626728726366e-07,0.0,,
PROWASTE-RT16699,4.337373981300361e-08,0.0,,
PROWASTE-RT13896,6.401170857875038e-08,0.0,,
PROWASTE-A0A0K3CHM4,1.232506456844255e-07,0.0,,
PROWASTE-A0A0K3CHM0,1.560486467441267e-07,0.0,,
PROWASTE-A0A0K3CHL9,1.164469492644233e-07,0.0,,
PROWASTE-A0A0K3CHL1,7.074552983204827e-09,0.0,,
PROWASTE-A0A0K3CHL0,3.581911125394777e-08,0.0,,
PROWASTE-RT16671,9.371571240462645e-09,0.0,,
PROWASTE-A0A0K3CHK2,9.6624478007914e-09,0.0,,
PROWASTE-A0A0K3CHJ9,7.178907308217765e-07,0.0,,
PROWASTE-A0A0K3CHJ5,7.892371717083025e-10,0.0,,
PROWASTE-RT13854,8.159188961149667e-10,0.0,,
PROWASTE-A0A0K3CHH8,4.669697035880745e-08,0.0,,
PROWASTE-RT15784,2.094195324336756e-08,0.0,,
PROWASTE-A0A0K3CHG7,9.451045102435539e-08,0.0,,
PROWASTE-RT15768,2.218767291033607e-08,0.0,,
PROWASTE-A0A0K3CHG1,3.91202052841818e-08,0.0,,
PROWASTE-A0A0K3CHF9,5.47130696778408e-09,0.0,,
PROWASTE-RT13790,5.250411777674817e-08,0.0,,
PROWASTE-RT15726,3.048615227621551e-09,0.0,,
PROWASTE-RT15391,3.096298700001252e-09,0.0,,
PROWASTE-RT16654,1.036544537059919e-08,0.0,,
PROWASTE-RT15315,1.379046993343711e-08,0.0,,
PROWASTE-RT13769,2.026912090495288e-08,0.0,,
PROWASTE-RT15701,3.074731780243105e-08,0.0,,
PROWASTE-RT15375,7.57892908604364e-07,0.0,,
PROWASTE-RT15292,1.227118541858257e-08,0.0,,
PROWASTE-A0A0K3CHB4,1.241809046902836e-08,0.0,,
PROWASTE-A0A0K3CHA9,3.284230403405687e-08,0.0,,
PROWASTE-RT15279,1.573710459564785e-08,0.0,,
PROWASTE-A0A0K3CHA6,3.161107350315542e-08,0.0,,
PROWASTE-RT15269,9.9859175776542e-08,0.0,,
PROWASTE-RT13735,1.043205694594802e-08,0.0,,
PROWASTE-A0A0K3CH98,6.010443246531593e-09,0.0,,
PROWASTE-RT15343,1.321087170448152e-07,0.0,,
PROWASTE-A0A0K3CH91,5.960121970127656e-08,0.0,,
PROWASTE-A0A0K3CH89,7.034559921181404e-09,0.0,,
PROWASTE-RT15255,2.349637269720878e-09,0.0,,
PROWASTE-A0A0K3CH80,2.470313200423626e-08,0.0,,
PROWASTE-A0A0K3CH79,2.099311574003069e-08,0.0,,
PROWASTE-A0A0K3CH76,3.020049030193931e-08,0.0,,
PROWASTE-A0A0K3CH74,4.665927312908315e-10,0.0,,
PROWASTE-A0A0K3CH57,1.023792767849582e-07,0.0,,
PROWASTE-A0A0K3CH48,2.360749747783147e-09,0.0,,
PROWASTE-A0A0K3CH45,2.562220374549631e-07,0.0,,
PROWASTE-A0A0K3CH38,6.055638636512961e-09,0.0,,
PROWASTE-A0A0K3CH37,1.629637624127304e-08,0.0,,
PROWASTE-RT13655,2.121198053847073e-08,0.0,,
PROWASTE-A0A0K3CH33,4.852301553108634e-09,0.0,,
PROWASTE-A0A0K3CH31,5.50062526765303e-08,0.0,,
PROWASTE-RT16521,4.503448963961748e-07,0.0,,
PROWASTE-A0A0K3CH15,1.455847240814659e-08,0.0,,
PROWASTE-A0A0K3CH04,4.582766546770019e-09,0.0,,
PROWASTE-RT15136,0.0,0.0,,
PROWASTE-A0A0K3CGZ4,1.686834318058241e-06,0.0,,
PROWASTE-RT15220,2.147235290082938e-08,0.0,,
PROWASTE-RT15214,3.849274359417201e-08,0.0,,
PROWASTE-RT15586,1.093337486007351e-08,0.0,,
PROWASTE-A0A0K3CGX6,4.946165532730035e-09,0.0,,
PROWASTE-A0A0K3CGW6,2.718535390890629e-08,0.0,,
PROWASTE-RT16447,1.239846488464639e-07,0.0,,
PROWASTE-A0A0K3CGV7,4.690601296341982e-09,0.0,,
PROWASTE-A0A0K3CGV6,1.297709046222674e-08,0.0,,
PROWASTE-A0A0K3CGV5,1.33496809708495e-09,0.0,,
PROWASTE-A0A0K3CGV4,6.24374962021727e-09,0.0,,
PROWASTE-A0A0K3CGU9,1.18243313560204e-07,0.0,,
PROWASTE-RT15147,1.462530252936497e-08,0.0,,
PROWASTE-RT15138,1.866251831025311e-08,0.0,,
PROWASTE-A0A0K3CGT8,2.882267950825103e-08,0.0,,
PROWASTE-A0A0K3CGT4,1.251391104412125e-06,0.0,,
PROWASTE-RT13505,2.353972782164252e-08,0.0,,
PROWASTE-A0A0K3CGR7,1.006758785682992e-07,0.0,,
PROWASTE-A0A0K3CGR6,2.097318567561258e-07,0.0,,
PROWASTE-RT13500,1.462109978107299e-07,0.0,,
PROWASTE-A0A0K3CGR4,4.39571112544064e-08,0.0,,
PROWASTE-A0A0K3CGQ6,3.579511717760962e-08,0.0,,
PROWASTE-A0A0K3CGQ5,1.280972187667542e-07,0.0,,
PROWASTE-A0A0K3CGQ0,4.646819822824439e-08,0.0,,
PROWASTE-A0A0K3CGN0,7.389961180691686e-09,0.0,,
PROWASTE-A0A0K3CGL7,0.0,0.0,,
PROWASTE-A0A0K3CGL6,1.902460769144269e-08,0.0,,
PROWASTE-A0A0K3CGK0,2.173468243095553e-08,0.0,,
PROWASTE-RT16289,3.690997813527173e-08,0.0,,
PROWASTE-A0A0K3CGJ1,1.03440257879952e-07,0.0,,
PROWASTE-A0A0K3CGI7,8.248499224765112e-10,0.0,,
PROWASTE-RT14987,3.083575368418537e-09,0.0,,
PROWASTE-A0A0K3CGH9,3.312345411149584e-08,0.0,,
PROWASTE-A0A0K3CGH3,1.284941127566356e-07,0.0,,
PROWASTE-RT15430,1.313053420985817e-07,0.0,,
PROWASTE-A0A0K3CGG4,4.090770900216288e-08,0.0,,
PROWASTE-A0A0K3CGF9,1.978852697409584e-08,0.0,,
PROWASTE-A0A0K3CGF2,4.095972935399476e-08,0.0,,
PROWASTE-RT15402,8.379324967410599e-09,0.0,,
PROWASTE-RT14982,1.144983474165058e-08,0.0,,
PROWASTE-A0A0K3CGE8,1.509683659184795e-07,0.0,,
PROWASTE-A0A0K3CGE0,6.475050925278294e-07,0.0,,
PROWASTE-RT13399,5.746264275621029e-09,0.0,,
PROWASTE-RT13392,1.482754369456471e-08,0.0,,
PROWASTE-RT15370,1.127257293564464e-10,0.0,,
PROWASTE-A0A0K3CGD0,2.337544323247895e-07,0.0,,
PROWASTE-RT14882,1.037073871084985e-09,0.0,,
PROWASTE-RT14934,2.356310216966652e-08,0.0,,
PROWASTE-A0A0K3CGB1,1.261136094842849e-06,0.0,,
PROWASTE-A0A0K3CGA2,7.108384046673041e-09,0.0,,
PROWASTE-RT13352,8.909109652742446e-08,0.0,,
PROWASTE-RT16222,8.53172942558502e-09,0.0,,
PROWASTE-A0A0K3CG96,9.609333249643195e-09,0.0,,
PROWASTE-RT13347,6.755306328242209e-09,0.0,,
PROWASTE-A0A0K3CG93,1.924176309895582e-08,0.0,,
PROWASTE-A0A0K3CG92,3.067606271539101e-07,0.0,,
PROWASTE-RT13333,1.019447952275861e-08,0.0,,
PROWASTE-A0A0K3CG75,6.196551054150786e-08,0.0,,
PROWASTE-A0A0K3CG72,2.025416113887459e-09,0.0,,
PROWASTE-A0A0K3CG54,1.101735340861166e-07,0.0,,
PROWASTE-RT15272,2.867963384789953e-08,0.0,,
PROWASTE-RT16163,2.025556204907442e-08,0.0,,
PROWASTE-RT14776,3.301830649994532e-08,0.0,,
PROWASTE-RT16154,6.567019451558837e-09,0.0,,
PROWASTE-A0A0K3CG31,4.37821318211145e-09,0.0,,
PROWASTE-RT14841,3.112672599286581e-09,0.0,,
PROWASTE-A0A0K3CG24,5.115616360839144e-09,0.0,,
PROWASTE-A0A0K3CG19,6.450480888899771e-09,0.0,,
PROWASTE-RT13266,3.088531744762538e-08,0.0,,
PROWASTE-RT16122,1.631822847822159e-08,0.0,,
PROWASTE-RT14733,6.429238328465938e-09,0.0,,
PROWASTE-RT15221,8.039639720986932e-07,0.0,,
PROWASTE-RT14798,4.401552133556262e-07,0.0,,
PROWASTE-RT13244,7.12065451840833e-08,0.0,,
PROWASTE-RT14723,8.889400816500393e-09,0.0,,
PROWASTE-RT14779,3.337151992974416e-08,0.0,,
PROWASTE-RT15210,8.449298234581498e-08,0.0,,
PROWASTE-A0A0K3CFY0,4.060680875265566e-09,0.0,,
PROWASTE-A0A0K3CFX9,2.486587915669568e-08,0.0,,
PROWASTE-A0A0K3CFX4,2.107798410707234e-08,0.0,,
PROWASTE-RT16076,4.005239755689184e-10,0.0,,
PROWASTE-RT16071,3.639197057856701e-09,0.0,,
PROWASTE-A0A0K3CFV8,5.325713801847089e-08,0.0,,
PROWASTE-RT15171,2.280398429983261e-08,0.0,,
PROWASTE-RT15165,3.958195874747446e-08,0.0,,
PROWASTE-A0A0K3CFT9,3.151254548031943e-08,0.0,,
PROWASTE-RT14658,5.626458143251668e-09,0.0,,
PROWASTE-A0A0K3CFR6,1.078277557797417e-07,0.0,,
PROWASTE-A0A0K3CFQ8,3.952612725807853e-08,0.0,,
PROWASTE-A0A0K3CFQ2,3.282535692776631e-08,0.0,,
PROWASTE-A0A0K3CFP7,3.841676967133901e-10,0.0,,
PROWASTE-RT14589,5.947737677626495e-10,0.0,,
PROWASTE-RT15978,1.007996950019883e-08,0.0,,
PROWASTE-RT14553,2.654820817805155e-07,0.0,,
PROWASTE-A0A0K3CFL3,3.085983009760282e-08,0.0,,
PROWASTE-A0A0K3CFK5,1.953697107064643e-09,0.0,,
PROWASTE-RT13083,4.079123137015038e-08,0.0,,
PROWASTE-A0A0K3CFJ5,1.252150096211457e-08,0.0,,
PROWASTE-RT15071,2.617512844711313e-08,0.0,,
PROWASTE-A0A0K3CFI8,9.133551844171649e-09,0.0,,
PROWASTE-RT15061,2.166280547217279e-08,0.0,,
PROWASTE-RT12090,4.501881399317405e-06,0.0,,
PROWASTE-A0A0K3CFH7,3.897142541366981e-09,0.0,,
PROWASTE-A0A0K3CFG9,8.412965166741539e-08,0.0,,
PROWASTE-A0A0K3CFG8,1.831965519969294e-08,0.0,,
PROWASTE-A0A0K3CFG6,5.680828306377916e-08,0.0,,
PROWASTE-RT14531,1.906722418784176e-07,0.0,,
PROWASTE-RT13040,7.798553382782291e-09,0.0,,
PROWASTE-A0A0K3CFF5,7.267729295574793e-09,0.0,,
PROWASTE-A0A0K3CFF4,3.448789723107937e-09,0.0,,
PROWASTE-RT15873,2.490822649122823e-08,0.0,,
PROWASTE-RT13021,2.165558145028102e-09,0.0,,
PROWASTE-A0A0K3CFE4,8.71422078700354e-08,0.0,,
PROWASTE-A0A0K3CFE3,3.23128269341486e-09,0.0,,
PROWASTE-RT13006,4.827962924000857e-09,0.0,,
PROWASTE-RT15003,9.96912752375992e-10,0.0,,
PROWASTE-RT14997,7.223668429907781e-09,0.0,,
PROWASTE-A0A0K3CFC5,5.259756360412863e-08,0.0,,
PROWASTE-RT15827,1.098583167038385e-08,0.0,,
PROWASTE-RT14973,7.693157007499476e-09,0.0,,
PROWASTE-A0A0K3CFA2,6.283954634221756e-09,0.0,,
PROWASTE-A0A0K3CF99,6.785023908841187e-08,0.0,,
PROWASTE-RT14935,1.54982506991156e-09,0.0,,
PROWASTE-RT15780,6.812409569989419e-08,0.0,,
PROWASTE-RT12924,7.747621879170214e-10,0.0,,
PROWASTE-RT14923,3.066395098274867e-09,0.0,,
PROWASTE-A0A0K3CF75,1.207056479139866e-07,0.0,,
PROWASTE-A0A0K3CF73,2.326174630201482e-07,0.0,,
PROWASTE-RT12914,1.992028379905978e-08,0.0,,
PROWASTE-RT15763,1.448235300707448e-07,0.0,,
PROWASTE-A0A0K3CF68,7.55395072286242e-08,0.0,,
PROWASTE-RT12905,3.481981942626139e-08,0.0,,
PROWASTE-A0A0K3CF57,2.465395326959382e-08,0.0,,
PROWASTE-RT14902,3.400680164949386e-08,0.0,,
PROWASTE-A0A0K3CF51,8.456604039970931e-09,0.0,,
PROWASTE-A0A0K3CF48,1.428685891506956e-08,0.0,,
PROWASTE-A0A0K3CF46,7.80351130204164e-08,0.0,,
PROWASTE-RT12880,1.089363062095828e-09,0.0,,
PROWASTE-RT12874,5.176784682037867e-08,0.0,,
PROWASTE-RT15720,1.340625685627008e-08,0.0,,
PROWASTE-A0A0K3CF31,2.043404534008407e-08,0.0,,
PROWASTE-A0A0K3CF30,2.244851293090207e-08,0.0,,
PROWASTE-RT14876,5.443295649370171e-08,0.0,,
PROWASTE-A0A0K3CF27,1.925748045288788e-09,0.0,,
PROWASTE-A0A0K3CF25,2.157264806112812e-07,0.0,,
PROWASTE-A0A0K3CF16,1.071858255770062e-08,0.0,,
PROWASTE-A0A0K3CF11,1.099205516787013e-07,0.0,,
PROWASTE-A0A0K3CF10,4.054877425774564e-08,0.0,,
PROWASTE-A0A0K3CF03,6.597533068869051e-08,0.0,,
PROWASTE-RT14393,3.732699021066276e-08,0.0,,
PROWASTE-RT14837,3.899211686545171e-08,0.0,,
PROWASTE-A0A0K3CEZ7,5.559037906425891e-07,0.0,,
PROWASTE-RT14321,3.012110556376021e-08,0.0,,
PROWASTE-A0A0K3CEZ1,1.717151408065733e-08,0.0,,
PROWASTE-RT12825,1.694223961554572e-07,0.0,,
PROWASTE-A0A0K3CEY0,4.839340825714787e-09,0.0,,
PROWASTE-RT12797,3.474730443844785e-08,0.0,,
PROWASTE-A0A0K3CEW5,1.554214463146323e-08,0.0,,
PROWASTE-RT12786,1.870800030275831e-08,0.0,,
PROWASTE-A0A0K3CEW1,3.891067654240645e-08,0.0,,
PROWASTE-A0A0K3CEV9,4.107385487299725e-09,0.0,,
PROWASTE-A0A0K3CEV3,2.624099081053864e-08,0.0,,
PROWASTE-RT14262,2.353393680883543e-08,0.0,,
PROWASTE-A0A0K3CEU1,7.9458421307782e-09,0.0,,
PROWASTE-RT14301,6.138105866718791e-09,0.0,,
PROWASTE-A0A0K3CES6,1.221423083366551e-08,0.0,,
PROWASTE-A0A0K3CES5,1.05384503761585e-08,0.0,,
PROWASTE-RT15616,4.594272254690282e-07,0.0,,
PROWASTE-RT14273,4.148728398260508e-09,0.0,,
PROWASTE-RT15598,1.002615163548396e-08,0.0,,
PROWASTE-RT15592,1.4544380620487e-08,0.0,,
PROWASTE-A0A0K3CEP3,5.672226929275704e-07,0.0,,
PROWASTE-RT14676,1.895543594372971e-08,0.0,,
PROWASTE-RT15576,3.088082942104681e-08,0.0,,
PROWASTE-A0A0K3CEN7,6.094184388949352e-08,0.0,,
PROWASTE-RT14240,2.103793784675807e-09,0.0,,
PROWASTE-A0A0K3CEN5,2.993997193832909e-08,0.0,,
PROWASTE-A0A0K3CEM9,8.136234241561613e-08,0.0,,
PROWASTE-A0A0K3CEM7,4.276905852193752e-08,0.0,,
PROWASTE-RT14208,2.547967378325389e-07,0.0,,
PROWASTE-RT14224,1.879928313658089e-08,0.0,,
PROWASTE-A0A0K3CEL9,2.175442664313258e-09,0.0,,
PROWASTE-A0A0K3CEL8,1.536108643228837e-07,0.0,,
PROWASTE-A0A0K3CEL2,4.34304736179709e-09,0.0,,
PROWASTE-A0A0K3CEK8,2.671907288804376e-08,0.0,,
PROWASTE-A0A0K3CEK7,4.905518054667202e-08,0.0,,
PROWASTE-RT14187,4.354586054523079e-08,0.0,,
PROWASTE-RT15532,3.65250674491914e-08,0.0,,
PROWASTE-RT12631,9.729516524337623e-08,0.0,,
PROWASTE-RT14175,7.372729021795895e-07,0.0,,
PROWASTE-RT14169,7.215153451071611e-09,0.0,,
PROWASTE-RT14580,1.314303270861186e-07,0.0,,
PROWASTE-A0A0K3CEG4,1.311292347948939e-07,0.0,,
PROWASTE-A0A0K3CEF5,4.205414542164579e-10,0.0,,
PROWASTE-A0A0K3CEF2,2.417623819606516e-09,0.0,,
PROWASTE-RT14146,2.451431555347863e-08,0.0,,
PROWASTE-RT14557,3.653949445673172e-08,0.0,,
PROWASTE-RT12584,7.597604649465246e-08,0.0,,
PROWASTE-A0A0K3CED0,3.824654761159399e-09,0.0,,
PROWASTE-A0A0K3CEB5,4.669985094071421e-09,0.0,,
PROWASTE-A0A0K3CEA6,3.12922828911044e-06,0.0,,
PROWASTE-A0A0K3CEA5,2.777929766893458e-08,0.0,,
PROWASTE-A0A0K3CE90,2.389715362903819e-08,0.0,,
PROWASTE-A0A0K3CE88,5.675624753781067e-08,0.0,,
PROWASTE-RT12521,1.062389045522017e-07,0.0,,
PROWASTE-A0A0K3CE86,6.593375836444946e-09,0.0,,
PROWASTE-A0A0K3CE82,1.194675712452358e-07,0.0,,
PROWASTE-A0A0K3CE77,1.859708687376851e-08,0.0,,
PROWASTE-A0A0K3CE76,3.099030953400585e-08,0.0,,
PROWASTE-A0A0K3CE69,6.616701995307977e-09,0.0,,
PROWASTE-A0A0K3CE67,3.588119265537558e-08,0.0,,
PROWASTE-A0A0K3CE62,9.681077775021562e-09,0.0,,
PROWASTE-A0A0K3CE59,3.809921950117933e-08,0.0,,
PROWASTE-RT14464,9.352839981851824e-09,0.0,,
PROWASTE-RT14047,1.025780453464097e-08,0.0,,
PROWASTE-RT14041,2.763962083073764e-08,0.0,,
PROWASTE-RT12459,7.926388571227504e-09,0.0,,
PROWASTE-RT15378,1.537809857331385e-09,0.0,,
PROWASTE-A0A0K3CE41,3.696425193430035e-07,0.0,,
PROWASTE-A0A0K3CE37,2.628740730181461e-08,0.0,,
PROWASTE-RT14434,8.789660103911566e-08,0.0,,
PROWASTE-RT15361,1.34715737986845e-08,0.0,,
PROWASTE-A0A0K3CE07,1.524967411352034e-09,0.0,,
PROWASTE-RT12403,3.129045530389002e-08,0.0,,
PROWASTE-RT14399,5.7690514521607e-07,0.0,,
PROWASTE-RT12394,7.241954797507737e-09,0.0,,
PROWASTE-RT15324,4.784261193142926e-09,0.0,,
PROWASTE-RT14382,1.529506487535413e-07,0.0,,
PROWASTE-A0A0K3CDY9,4.499967220518499e-08,0.0,,
PROWASTE-A0A0K3CDX4,8.281317529958746e-09,0.0,,
PROWASTE-A0A0K3CDX3,9.740122581298755e-08,0.0,,
PROWASTE-A0A0K3CDW4,2.055497957032149e-08,0.0,,
PROWASTE-RT12327,2.489434075631022e-08,0.0,,
PROWASTE-RT14318,3.81311056302811e-08,0.0,,
PROWASTE-A0A0K3CDU7,2.873832089284571e-10,0.0,,
PROWASTE-RT15211,1.066005548216012e-06,0.0,,
PROWASTE-A0A0K3CDQ6,1.00927381520794e-07,0.0,,
PROWASTE-RT13908,2.23012332751919e-08,0.0,,
PROWASTE-A0A0K3CDN9,2.562452107279694e-10,0.0,,
PROWASTE-A0A0K3CDK0,6.39636816690899e-07,0.0,,
PROWASTE-RT13839,8.272550753299882e-09,0.0,,
PROWASTE-A0A0K3CDI1,1.369508325791997e-09,0.0,,
PROWASTE-RT14165,1.172272020318579e-08,0.0,,
PROWASTE-RT13801,2.925408798964041e-08,0.0,,
PROWASTE-RT12190,6.986121368981485e-09,0.0,,
PROWASTE-A0A0K3CDG4,8.099991370134917e-08,0.0,,
PROWASTE-A0A0K3CDG3,7.67824846593186e-10,0.0,,
PROWASTE-RT12185,1.836338028593638e-10,0.0,,
PROWASTE-A0A0K3CDF6,3.746894500765024e-09,0.0,,
PROWASTE-RT14129,2.431935718065066e-08,0.0,,
PROWASTE-RT13764,4.386622355945321e-08,0.0,,
PROWASTE-A0A0K3CDD4,2.357337222861128e-08,0.0,,
PROWASTE-A0A0K3CDD0,9.299544635891914e-08,0.0,,
PROWASTE-RT13713,2.937289077045186e-08,0.0,,
PROWASTE-A0A0K3CDC5,1.528181739650724e-07,0.0,,
PROWASTE-A0A0K3CDC4,5.486951733037165e-09,0.0,,
PROWASTE-A0A0K3CDC3,1.796657859835629e-06,0.0,,
PROWASTE-RT14090,7.65364498536308e-08,0.0,,
PROWASTE-RT13704,1.349844700825204e-07,0.0,,
PROWASTE-A0A0K3CDB4,2.102729436343053e-09,0.0,,
PROWASTE-A0A0K3CDB0,2.711570895264216e-09,0.0,,
PROWASTE-RT13725,2.408638498991944e-06,0.0,,
PROWASTE-A0A0K3CD98,6.477007904876439e-08,0.0,,
PROWASTE-A0A0K3CD95,1.304229425818076e-07,0.0,,
PROWASTE-A0A0K3CD93,4.468892919638331e-09,0.0,,
PROWASTE-RT14058,1.843530217101721e-07,0.0,,
PROWASTE-A0A0K3CD90,8.120729948076002e-09,0.0,,
PROWASTE-A0A0K3CD86,7.962699350978358e-08,0.0,,
PROWASTE-A0A0K3CD84,6.424808836023792e-09,0.0,,
PROWASTE-A0A0K3CD74,5.587029063900231e-09,0.0,,
PROWASTE-RT13649,9.595633148679337e-08,0.0,,
PROWASTE-RT15015,1.194639914207191e-08,0.0,,
PROWASTE-RT14028,4.073097260231174e-10,0.0,,
PROWASTE-A0A0K3CD61,1.08251598404796e-09,0.0,,
PROWASTE-RT12066,1.334451176107693e-08,0.0,,
PROWASTE-A0A0K3CD52,4.302730445178758e-09,0.0,,
PROWASTE-A0A0K3CD29,7.605095402902859e-08,0.0,,
PROWASTE-A0A0K3CD17,3.690606285995388e-07,0.0,,
PROWASTE-RT13958,4.483100687309574e-09,0.0,,
PROWASTE-A0A0K3CD01,3.166152223307735e-09,0.0,,
PROWASTE-RT13603,4.934260164385838e-08,0.0,,
PROWASTE-A0A0K3CCY2,2.733404142156024e-09,0.0,,
PROWASTE-RT11957,5.111605890996378e-09,0.0,,
PROWASTE-RT14908,4.376182651738843e-07,0.0,,
PROWASTE-RT13524,5.375888429342765e-07,0.0,,
PROWASTE-RT14903,1.385238428323787e-07,0.0,,
PROWASTE-RT11933,2.231036259346568e-08,0.0,,
PROWASTE-A0A0K3CCU8,5.764185761862669e-09,0.0,,
PROWASTE-A0A0K3CCU6,1.361218487168476e-08,0.0,,
PROWASTE-A0A0K3CCU0,1.988560806307157e-08,0.0,,
PROWASTE-A0A0K3CCT7,4.47072786678439e-08,0.0,,
PROWASTE-A0A0K3CCT2,3.742949501562951e-08,0.0,,
PROWASTE-RT13893,7.147348571954194e-09,0.0,,
PROWASTE-RT13481,2.327923004666113e-08,0.0,,
PROWASTE-RT14867,3.150899139953089e-08,0.0,,
PROWASTE-A0A0K3CCR6,6.697170272151614e-09,0.0,,
PROWASTE-A0A0K3CCR5,1.58893857417447e-08,0.0,,
PROWASTE-A0A0K3CCR3,5.506057832839328e-09,0.0,,
PROWASTE-A0A0K3CCQ9,1.618229543576283e-06,0.0,,
PROWASTE-A0A0K3CCQ1,6.22922486006139e-08,0.0,,
PROWASTE-A0A0K3CCP4,1.602789159162564e-07,0.0,,
PROWASTE-RT14828,1.553014160862367e-08,0.0,,
PROWASTE-A0A0K3CCN1,8.51115084201153e-09,0.0,,
PROWASTE-A0A0K3CCM8,4.398129254567694e-09,0.0,,
PROWASTE-RT13469,3.789866947847442e-07,0.0,,
PROWASTE-RT13429,8.893205937349622e-08,0.0,,
PROWASTE-A0A0K3CCM3,2.207205892919744e-07,0.0,,
PROWASTE-A0A0K3CCL4,1.681293519486162e-08,0.0,,
PROWASTE-RT14795,1.658852958448376e-09,0.0,,
PROWASTE-RT09224,1.760254942848742e-09,0.0,,
PROWASTE-RT09213,2.164334897680435e-07,0.0,,
PROWASTE-RT13431,3.680345035990557e-10,0.0,,
PROWASTE-A0A0K3CCJ0,8.594694034710772e-09,0.0,,
PROWASTE-RT13802,8.558542291018896e-08,0.0,,
PROWASTE-A0A0K3CCH4,6.002454182582005e-08,0.0,,
PROWASTE-RT13777,1.592629913429854e-09,0.0,,
PROWASTE-A0A0K3CCG6,2.044639034820924e-08,0.0,,
PROWASTE-A0A0K3CCF7,2.362207834499953e-08,0.0,,
PROWASTE-RT09118,1.276835929373949e-07,0.0,,
PROWASTE-A0A0K3CCE1,5.942090410748514e-08,0.0,,
PROWASTE-RT13737,5.89712204007286e-06,0.0,,
PROWASTE-RT13732,4.158957338220767e-08,0.0,,
PROWASTE-RT14672,7.033750020651632e-08,0.0,,
PROWASTE-RT13726,2.900471527363161e-07,0.0,,
PROWASTE-A0A0K3CCC0,7.63856182175718e-09,0.0,,
PROWASTE-RT13405,1.843851156713094e-07,0.0,,
PROWASTE-RT14641,1.218400946151371e-08,0.0,,
PROWASTE-RT13387,4.970046628795596e-09,0.0,,
PROWASTE-A0A0K3CCA0,1.489248656564132e-07,0.0,,
PROWASTE-RT13376,2.99949652316391e-09,0.0,,
PROWASTE-RT14624,3.816556513946455e-07,0.0,,
PROWASTE-A0A0K3CC93,3.013735011885573e-08,0.0,,
PROWASTE-A0A0K3CC89,1.057065446716824e-07,0.0,,
PROWASTE-A0A0K3CC88,6.772931281762031e-08,0.0,,
PROWASTE-RT14614,1.01105364803277e-09,0.0,,
PROWASTE-A0A0K3CC85,5.72406576472494e-08,0.0,,
PROWASTE-A0A0K3CC84,7.842107116203877e-07,0.0,,
PROWASTE-RT13283,8.890426228897371e-07,0.0,,
PROWASTE-A0A0K3CC76,2.964064916007797e-07,0.0,,
PROWASTE-RT13277,1.008416057776657e-07,0.0,,
PROWASTE-RT13658,2.201124986432188e-08,0.0,,
PROWASTE-A0A0K3CC70,1.764132044247017e-08,0.0,,
PROWASTE-A0A0K3CC55,1.002671551338915e-08,0.0,,
PROWASTE-A0A0K3CC54,4.180628374203587e-07,0.0,,
PROWASTE-A0A0K3CC36,9.867298877952137e-09,0.0,,
PROWASTE-A0A0K3CC34,1.314835653250711e-06,0.0,,
PROWASTE-A0A0K3CC33,3.442220031739151e-07,0.0,,
PROWASTE-RT08994,1.210820882161636e-08,0.0,,
PROWASTE-RT13209,1.813528275194136e-08,0.0,,
PROWASTE-A0A0K3CC10,3.102828595744021e-09,0.0,,
PROWASTE-RT13203,4.34731201662865e-08,0.0,,
PROWASTE-A0A0K3CC04,7.030069642555284e-08,0.0,,
PROWASTE-A0A0K3CBZ6,3.945907591750701e-08,0.0,,
PROWASTE-A0A0K3CBZ4,7.629604927545115e-09,0.0,,
PROWASTE-RT13280,9.628215404069321e-08,0.0,,
PROWASTE-A0A0K3CBY6,6.746295311889489e-08,0.0,,
PROWASTE-RT13267,9.745677629762442e-08,0.0,,
PROWASTE-RT08941,2.87383021240844e-08,0.0,,
PROWASTE-A0A0K3CBV4,6.940877168095202e-08,0.0,,
PROWASTE-A0A0K3CBU6,1.699879760202012e-08,0.0,,
PROWASTE-A0A0K3CBU5,1.420086720494225e-07,0.0,,
