	id	name	reaction	subsystem	reversibility	gpr	val_fit	mfaLB	mfaUB	val_fit_100	mfaLB_100	mfaUB_100	pfba	pfba_100	exact name in model?	match to same compartment (or another if unavailable)?	Column1	manually chosen best match	Column2	reaction (as written in original data)	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25	Unnamed: 26	Unnamed: 27	Unnamed: 28	Unnamed: 29	Unnamed: 30
PAILS_rm	PAILS_rm	PI synthase	cdpdag_c + inost_c --> cmp_c + h_c + pail_c	Lipid biosynthesis	0	rt6753	0.0049923	0.0049922	0.0049924	0.09363308348693931	0.09363120793692253	0.09363495903695608	0.004992262389346726	0.09363413774772193			v.up('RXN-PAILS_rm_REV-SPONT') = 0.0049923 * %nscale%;	PAILS_rm	True	cdpdag_c + inost_c --> cmp_c + h_c + pail_c			True	-0.0049923	-0.0049924	-0.0049922	-0.09363308348693931	-0.09363495903695608	-0.09363120793692253	-0.004992262389346726	-0.09363413774772193
PAP_rm	PAP_rm	PA phosphatase	h2o_c + pa_c --> dag_c + pi_c	Lipid biosynthesis	0	rt4117	0.0020558	0.0020557	0.0020559	0.03855755724464673	0.03855568169462996	0.03855943279466349	0.002055815105164193	0.03855856518110234			v.up('RXN-PAP_rm_REV-SPONT') = 0.0020558 * %nscale%;	PAP_rm	True	h2o_c + pa_c --> dag_c + pi_c			True	-0.0020558	-0.0020559	-0.0020557	-0.03855755724464673	-0.03855943279466349	-0.03855568169462996	-0.002055815105164193	-0.03855856518110234
PAPSR_c	PAPSR_c	phosphoadenylyl-sulfate reductase (thioredoxin)	paps_c + trdrd_c --> h_c + pap_c + so3_c + trdox_c	Sulfur metabolism	0	(rt6971 and rt3373) or (rt7651 and rt3373)	0.020557	0.0205569	0.0205571	0.3855568169462996	0.3855549413962828	0.3855586924963163	0.02055699132142089	0.3855639000818879			v.up('RXN-PAPSR_c_REV-SPONT') = 0.020557 * %nscale%;	PAPSR_c	True	paps_c + trdrd_c --> h_c + pap_c + so3_c + trdox_c			True	-0.020557	-0.0205571	-0.0205569	-0.3855568169462996	-0.3855586924963163	-0.3855549413962828	-0.02055699132142089	-0.3855639000818879
PC_c	PC_c	pyruvate carboxylase	atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c	Acetyl-CoA synthesis	0	rt8262 or rt7325	1.3895251	1.3418259	1.4379926	26.06123824599837	25.16661589240179	26.97027045037376	1.393151016894082	26.1297351873184			v.up('RXN-PC_c_REV-SPONT') = 1.3895251 * %nscale%;	PC_c	True	atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c			True	-1.3895251	-1.4379926	-1.3418259	-26.06123824599837	-26.97027045037376	-25.16661589240179	-1.393151016894082	-26.1297351873184
PDH_m	PDH_m	pyruvate dehydrogenase	coa_m + nad_m + pyr_m --> accoa_m + co2_m + nadh_m	Acetyl-CoA synthesis	0	rt5580 and rt5262 and rt1672 and rt5354 and rt5758	2.8923626	2.8398613	2.9656543	54.24770722919313	53.2630190882415	55.62232972083019	2.9656543	55.62337505153874			v.up('RXN-PDH_m_REV-SPONT') = 2.8923626 * %nscale%;	PDH_m	True	coa_m + nad_m + pyr_m --> accoa_m + co2_m + nadh_m			True	-2.8923626	-2.9656543	-2.8398613	-54.24770722919313	-55.62232972083019	-53.2630190882415	-2.9656543	-55.62337505153874
PDMEMT_rm	PDMEMT_rm	Phosphatidyl-N,N-dimethylethanolamine methyltransferase	amet_c + pdme_c --> ahcys_c + h_c + pc_c	Lipid biosynthesis	0	rt4380	0.0111268	0.0111267	0.0111269	0.2086886992653639	0.2086868237153472	0.2086905748153807	0.01112683831740146	0.208693339903661			v.up('RXN-PDMEMT_rm_REV-SPONT') = 0.0111268 * %nscale%;	PDMEMT_rm	True	amet_c + pdme_c --> ahcys_c + h_c + pc_c			True	-0.0111268	-0.0111269	-0.0111267	-0.2086886992653639	-0.2086905748153807	-0.2086868237153472	-0.01112683831740146	-0.208693339903661
PEMT_rm	PEMT_rm	PE methyltransferase	amet_c + pe_c --> ahcys_c + h_c + pme_c	Lipid biosynthesis	0	rt2279 or rt4380	0.0111268	0.0111267	0.0111269	0.2086886992653639	0.2086868237153472	0.2086905748153807	0.01112683831740146	0.208693339903661			v.up('RXN-PEMT_rm_REV-SPONT') = 0.0111268 * %nscale%;	PEMT_rm	True	amet_c + pe_c --> ahcys_c + h_c + pme_c			True	-0.0111268	-0.0111269	-0.0111267	-0.2086886992653639	-0.2086905748153807	-0.2086868237153472	-0.01112683831740146	-0.208693339903661
PFK_c	PFK_c	phosphofructokinase (f6p)	atp_c + f6p_c --> adp_c + fdp_c + h_c	Glycolysis / Gluconeogenesis	0	rt0491 or rt0499 or rt0495	4.4444277	3.8673966	5.778942300000001	83.3574644724407	72.53495757965372	108.3869532764668	3.8673966	72.53632075553978			v.up('RXN-PFK_c_REV-SPONT') = 4.4444277 * %nscale%;	PFK_c	True	atp_c + f6p_c --> adp_c + fdp_c + h_c			True	-4.4444277	-5.778942300000001	-3.8673966	-83.3574644724407	-108.3869532764668	-72.53495757965372	-3.8673966	-72.53632075553978
PGCD_c	PGCD_c	phosphoglycerate dehydrogenase	3pg_c + nad_c --> 3php_c + h_c + nadh_c	Glycine, serine and threonine metabolism	0	rt1147 or rt3683 or rt0717	3.0681009	2.8984237	3.173192	57.54376694430496	54.36138619125926	59.51480308797306	2.983098043638393	55.95054733682542			v.up('RXN-PGCD_c_REV-SPONT') = 3.0681009 * %nscale%;	PGCD_c	True	3pg_c + nad_c --> 3php_c + h_c + nadh_c			True	-3.0681009	-3.173192	-2.8984237	-57.54376694430496	-59.51480308797306	-54.36138619125926	-2.983098043638393	-55.95054733682542
PGI_c	PGI_c	glucose-6-phosphate isomerase	g6p_c <=> f6p_c	Glycolysis / Gluconeogenesis	1	rt1221	1.4284844	1.2273053	1.5220866	26.79193940367975	23.01872475990287	28.54749548147178	1.409600220464013	26.43825402562986			v.up('RXN-PGI_c_REV-SPONT') = 1.4284844 * %nscale%;	PGI_c	True	g6p_c <=> f6p_c			True	-1.4284844	-1.5220866	-1.2273053	-26.79193940367975	-28.54749548147178	-23.01872475990287	-1.409600220464013	-26.43825402562986
PGK_c	PGK_c	phosphoglycerate kinase	13dpg_c + adp_c <=> 3pg_c + atp_c	Glycolysis / Gluconeogenesis	1	rt7353	7.015644	6.674815199999999	7.1972363	131.5819122181449	125.1894976026063	134.9877666312381	7.091690743638393	133.0107066028984			v.up('RXN-PGK_c_REV-SPONT') = 7.015644 * %nscale%;	PGK_c	True	13dpg_c + adp_c <=> 3pg_c + atp_c			True	-7.015644	-7.1972363	-6.674815199999999	-131.5819122181449	-134.9877666312381	-125.1894976026063	-7.091690743638393	-133.0107066028984
PGL_c	PGL_c	6-phosphogluconolactonase	6pgl_c + h2o_c --> 6pgc_c + h_c	Pentose phosphate pathway	0	rt6131	3.3667816	3.2730793	3.5678606	63.14567286322759	61.38823935986878	66.9170100814377	3.385565685039262	63.49917111396247			v.up('RXN-PGL_c_REV-SPONT') = 3.3667816 * %nscale%;	PGL_c	True	6pgl_c + h2o_c --> 6pgc_c + h_c			True	-3.3667816	-3.5678606	-3.2730793	-63.14567286322759	-66.9170100814377	-61.38823935986878	-3.385565685039262	-63.49917111396247
PGM_c	PGM_c	phosphoglycerate mutase	3pg_c <=> 2pg_c	Glycolysis / Gluconeogenesis	1	rt7057 or rt1542	3.9475431	3.7763913	4.1085927	74.03814527383996	70.82810766024704	77.05871107363929	4.1085927	77.06015926607299			v.up('RXN-PGM_c_REV-SPONT') = 3.9475431 * %nscale%;	PGM_c	True	3pg_c <=> 2pg_c			True	-3.9475431	-4.1085927	-3.7763913	-74.03814527383996	-77.05871107363929	-70.82810766024704	-4.1085927	-77.06015926607299
PGMT_c	PGMT_c	phosphoglucomutase	g6p_c --> g1p_c	Carbohydrate biosynthesis	0	rt1591	0.4782767	0.4782766	0.4782768	8.970318727031193	8.970316851481176	8.97032060258121	0.4782766089244437	8.97048560129967			v.up('RXN-PGMT_c_REV-SPONT') = 0.4782767 * %nscale%;	PGMT_c	True	g6p_c --> g1p_c			True	-0.4782767	-0.4782768	-0.4782766	-8.970318727031193	-8.97032060258121	-8.970316851481176	-0.4782766089244437	-8.97048560129967
PHETA1_c	PHETA1_c	phenylalanine transaminase	akg_c + phe__L_c <=> glu__L_c + phpyr_c	Phenylalanine, tyrosine and tryptophan metabolism	0	rt7471 or rt1784 or rt7697	-0.0603868	-0.0603869	-0.06038669999999999	-1.132584637523608	-1.132586513073625	-1.132582761973591	-0.06038676603283065	-1.132605285516137			v.up('RXN-PHETA1_c_REV-SPONT') = -0.0603868 * %nscale%;	PHETA1_c	True	glu__L_c + phpyr_c --> akg_c + phe__L_c			True	0.0603868	0.06038669999999999	0.0603869	1.132584637523608	1.132582761973591	1.132586513073625	0.06038676603283065	1.132605285516137
PItps_e	PItps_e	phosphate transport	h_e + pi_e --> h_c + pi_c	Transport	0	rt3318 or rt1948	0.2115399	0.2115398	0.21154	3.967536629913826	3.967534754363809	3.967538505463843	0.21154	3.967613068860556			v.up('RXN-PItps_e_REV-SPONT') = 0.2115399 * %nscale%;	PItps_e	True	h_e + pi_e --> h_c + pi_c			True	-0.2115399	-0.21154	-0.2115398	-3.967536629913826	-3.967538505463843	-3.967534754363809	-0.21154	-3.967613068860556
PItps_m	PItps_m	phosphate transport	h_c + pi_c --> h_m + pi_m	Transport	0	rt0521 or rt7506	78.0763491	77.10705920000001	79.05700069999999	1464.360978634241	1446.181461752293	1482.753589882443	77.33920576150966	1450.562747067512			v.up('RXN-PItps_m_REV-SPONT') = 78.0763491 * %nscale%;	PItps_m	True	h_c + pi_c --> h_m + pi_m			True	-78.0763491	-79.05700069999999	-77.10705920000001	-1464.360978634241	-1482.753589882443	-1446.181461752293	-77.33920576150966	-1450.562747067512
PKETF_c	PKETF_c	phosphoketolase (fructose 6-phosphate)	f6p_c + pi_c --> actp_c + e4p_c + h2o_c	Glycolysis / Gluconeogenesis	0	rt5014	0.0	0.0	0.1067585	0.0	0.0	2.00230906464764	0.0	0.0			v.up('RXN-PKETF_c_REV-SPONT') = 0 * %nscale%;	PKETF_c	True	f6p_c + pi_c --> actp_c + e4p_c + h2o_c			True	0.0	-0.1067585	0.0	0.0	-2.00230906464764	0.0	0.0	0.0
PKETX_c	PKETX_c	phosphoketolase (xylulose 5-phosphate)	pi_c + xu5p__D_c --> actp_c + g3p_c + h2o_c	Glycolysis / Gluconeogenesis	0	rt5014	0.0	0.0	0.2404726	0.0	0.0	4.510183889614279	-9.13214208975166e-08	-1.712811113831438e-06			v.up('RXN-PKETX_c_REV-SPONT') = 0 * %nscale%;	PKETX_c	True	pi_c + xu5p__D_c --> actp_c + g3p_c + h2o_c			True	0.0	-0.2404726	0.0	0.0	-4.510183889614279	0.0	9.13214208975166e-08	1.712811113831438e-06
PMANM_c	PMANM_c	phosphomannomutase	man1p_c <=> man6p_c	Carbohydrate biosynthesis	0	rt0873	-0.1894806	-0.1894807	-0.1894805	-3.553803425065672	-3.553805300615688	-3.553801549515655	-0.1894805892809758	-3.553870011943836			v.up('RXN-PMANM_c_REV-SPONT') = -0.1894806 * %nscale%;	PMANM_c	True	man6p_c --> man1p_c			True	0.1894806	0.1894805	0.1894807	3.553803425065672	3.553801549515655	3.553805300615688	0.1894805892809758	3.553870011943836
PMEMT_rm	PMEMT_rm	Phosphatidyl-N-methylethanolamine methyltransferase	amet_c + pme_c --> ahcys_c + h_c + pdme_c	Lipid biosynthesis	0	rt4380	0.0111268	0.0111267	0.0111269	0.2086886992653639	0.2086868237153472	0.2086905748153807	0.01112683831740146	0.208693339903661			v.up('RXN-PMEMT_rm_REV-SPONT') = 0.0111268 * %nscale%;	PMEMT_rm	True	amet_c + pme_c --> ahcys_c + h_c + pdme_c			True	-0.0111268	-0.0111269	-0.0111267	-0.2086886992653639	-0.2086905748153807	-0.2086868237153472	-0.01112683831740146	-0.208693339903661
PMEVK_c	PMEVK_c	phosphomevalonate kinase	5pmev_c + atp_c --> 5dpmev_c + adp_c	Terpenoid backbone biosynthesis	0	rt0334	0.1240936	0.1240934	0.1240936	2.3274375356038	2.327433784503766	2.3274375356038	0.1240936	2.327481275985413			v.up('RXN-PMEVK_c_REV-SPONT') = 0.1240936 * %nscale%;	PMEVK_c	True	5pmev_c + atp_c --> 5dpmev_c + adp_c			True	-0.1240936	-0.1240936	-0.1240934	-2.3274375356038	-2.3274375356038	-2.327433784503766	-0.1240936	-2.327481275985413
PPA_c	PPA_c	inorganic diphosphatase	h2o_c + ppi_c --> h_c + 2.0 pi_c	Oxidative phosphorylation	0	rt7511	2.175987	2.0813843	2.5588279	40.8117245432956	39.03740358758584	47.99209710742736	2.160268303895857	40.51767398497888			v.up('RXN-PPA_c_REV-SPONT') = 2.175987 * %nscale%;	PPA_c	True	h2o_c + ppi_c --> h_c + 2.0 pi_c			True	-2.175987	-2.5588279	-2.0813843	-40.8117245432956	-47.99209710742736	-39.03740358758584	-2.160268303895857	-40.51767398497888
PPCK_c	PPCK_c	phosphoenolpyruvate carboxykinase	atp_c + oaa_c --> adp_c + co2_c + pep_c	Pyruvate metabolism	0	rt2473	9e-07	0.0	0.0704255	1.687995015088143e-05	0.0	1.320865477056556	0.0	0.0			v.up('RXN-PPCK_c_REV-SPONT') = 0.0000009 * %nscale%;	PPCK_c	True	atp_c + oaa_c --> adp_c + co2_c + pep_c			True	-9e-07	-0.0704255	0.0	-1.687995015088143e-05	-1.320865477056556	0.0	0.0	0.0
PPND2_c	PPND2_c	prephenate dehydrogenase (NADP)	nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c	Phenylalanine, tyrosine and tryptophan metabolism	0	rt7857	0.0314782	0.03147809999999999	0.0314783	0.5903893853771954	0.5903875098271786	0.5903912609272123	0.03147817081295786	0.5903999333521629			v.up('RXN-PPND2_c_REV-SPONT') = 0.0314782 * %nscale%;	PPND2_c	True	nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c			True	-0.0314782	-0.0314783	-0.03147809999999999	-0.5903893853771954	-0.5903912609272123	-0.5903875098271786	-0.03147817081295786	-0.5903999333521629
PPNDH_c	PPNDH_c	prephenate dehydratase	h_c + pphn_c --> co2_c + h2o_c + phpyr_c	Phenylalanine, tyrosine and tryptophan metabolism	0	rt5827	0.0603868	0.06038669999999999	0.0603869	1.132584637523608	1.132582761973591	1.132586513073625	0.06038676603283065	1.132605285516137			v.up('RXN-PPNDH_c_REV-SPONT') = 0.0603868 * %nscale%;	PPNDH_c	True	h_c + pphn_c --> co2_c + h2o_c + phpyr_c			True	-0.0603868	-0.0603869	-0.06038669999999999	-1.132584637523608	-1.132586513073625	-1.132582761973591	-0.06038676603283065	-1.132605285516137
PRAGSi_c	PRAGSi_c	phosphoribosylglycinamidine synthetase	atp_c + gly_c + pram_c --> adp_c + gar_c + h_c + pi_c	Purine metabolism	0	rt5891	0.0727804	0.07278029999999999	0.0727805	1.365032804401346	1.365030928851329	1.365034679951362	0.07278047360172257	1.365059838423254			v.up('RXN-PRAGSi_c_REV-SPONT') = 0.0727804 * %nscale%;	PRAGSi_c	True	atp_c + gly_c + pram_c --> adp_c + gar_c + h_c + pi_c			True	-0.0727804	-0.0727805	-0.07278029999999999	-1.365032804401346	-1.365034679951362	-1.365030928851329	-0.07278047360172257	-1.365059838423254
PRAIi_c	PRAIi_c	phosphoribosylanthranilate isomerase	pran_c --> 2cpr5p_c	Phenylalanine, tyrosine and tryptophan metabolism	0	rt8196	0.612608	0.5180012	0.6438204999999999	11.4897694467013	9.71537159344085	12.07517549568395	0.596885403628657	11.19509467736205			v.up('RXN-PRAIi_c_REV-SPONT') = 0.612608 * %nscale%;	PRAIi_c	True	pran_c --> 2cpr5p_c			True	-0.612608	-0.6438204999999999	-0.5180012	-11.4897694467013	-12.07517549568395	-9.71537159344085	-0.596885403628657	-11.19509467736205
PRAIS_c	PRAIS_c	phopshoribosylaminoimidazole synthetase	atp_c + fpram_c --> adp_c + air_c + h_c + pi_c	Purine metabolism	0	rt5891	0.0727804	0.07278029999999999	0.0727805	1.365032804401346	1.365030928851329	1.365034679951362	0.07278047360172257	1.365059838423254			v.up('RXN-PRAIS_c_REV-SPONT') = 0.0727804 * %nscale%;	PRAIS_c	True	atp_c + fpram_c --> adp_c + air_c + h_c + pi_c			True	-0.0727804	-0.0727805	-0.07278029999999999	-1.365032804401346	-1.365034679951362	-1.365030928851329	-0.07278047360172257	-1.365059838423254
PRAMPC_c	PRAMPC_c	phosphoribosyl-AMP cyclohydrolase	h2o_c + prbamp_c --> prfp_c	Histidine metabolism	0	rt3278	0.0309965	0.0309964	0.0309966	0.5813548609464404	0.5813529853964237	0.5813567364964571	0.03099649619448577	0.5813657151844959			v.up('RXN-PRAMPC_c_REV-SPONT') = 0.0309965 * %nscale%;	PRAMPC_c	True	h2o_c + prbamp_c --> prfp_c			True	-0.0309965	-0.0309966	-0.0309964	-0.5813548609464404	-0.5813567364964571	-0.5813529853964237	-0.03099649619448577	-0.5813657151844959
PRASCSi_c	PRASCSi_c	phosphoribosyl amino imidazolesuccinocarbozamide synthetase	5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c	Purine metabolism	0	rt0852	0.0727804	0.07278029999999999	0.0727805	1.365032804401346	1.365030928851329	1.365034679951362	0.07278047360172257	1.365059838423254			v.up('RXN-PRASCSi_c_REV-SPONT') = 0.0727804 * %nscale%;	PRASCSi_c	True	5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c			True	-0.0727804	-0.0727805	-0.07278029999999999	-1.365032804401346	-1.365034679951362	-1.365030928851329	-0.07278047360172257	-1.365059838423254
PRATPP_c	PRATPP_c	phosphoribosyl-ATP pyrophosphatase	h2o_c + prbatp_c --> 2.0 h_c + ppi_c + prbamp_c	Histidine metabolism	0	rt3278	0.0309965	0.0309964	0.0309966	0.5813548609464404	0.5813529853964237	0.5813567364964571	0.03099649619448577	0.5813657151844959			v.up('RXN-PRATPP_c_REV-SPONT') = 0.0309965 * %nscale%;	PRATPP_c	True	h2o_c + prbatp_c --> 2.0 h_c + ppi_c + prbamp_c			True	-0.0309965	-0.0309966	-0.0309964	-0.5813548609464404	-0.5813567364964571	-0.5813529853964237	-0.03099649619448577	-0.5813657151844959
PRFGS_c	PRFGS_c	5'-phosphoribosylformyl glycinamidine synthetase	atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c	Purine metabolism	0	rt6665	0.0727804	0.07278029999999999	0.0727805	1.365032804401346	1.365030928851329	1.365034679951362	0.07278047360172257	1.365059838423254			v.up('RXN-PRFGS_c_REV-SPONT') = 0.0727804 * %nscale%;	PRFGS_c	True	atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c			True	-0.0727804	-0.0727805	-0.07278029999999999	-1.365032804401346	-1.365034679951362	-1.365030928851329	-0.07278047360172257	-1.365059838423254
PRMICI_c	PRMICI_c	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase	prfp_c --> prlp_c	Histidine metabolism	0	rt3242	0.0309965	0.0309964	0.0309966	0.5813548609464404	0.5813529853964237	0.5813567364964571	0.03099649619448577	0.5813657151844959			v.up('RXN-PRMICI_c_REV-SPONT') = 0.0309965 * %nscale%;	PRMICI_c	True	prfp_c --> prlp_c			True	-0.0309965	-0.0309966	-0.0309964	-0.5813548609464404	-0.5813567364964571	-0.5813529853964237	-0.03099649619448577	-0.5813657151844959
PROD2_m	PROD2_m	proline oxidase (NAD)	fad_m + pro__L_m --> 1pyr5c_m + fadh2_m	Arginine and proline metabolism	0	rt6234	0.4740631	0.4404266	0.6076001	8.8912905515248	8.260421170135775	11.39584377741175	0.4404266	8.260576411240526			v.up('RXN-PROD2_m_REV-SPONT') = 0.4740631 * %nscale%;	PROD2_m	True	fad_m + pro__L_m --> 1pyr5c_m + fadh2_m			True	-0.4740631	-0.6076001	-0.4404266	-8.8912905515248	-11.39584377741175	-8.260421170135775	-0.4404266	-8.260576411240526
PROt_c_m	PROt_c_m	L-proline transport	pro__L_c --> pro__L_m	Transport	0		0.0	0.0	0.6075999999999999	0.0	0.0	11.39584190186173	0.0	0.0			v.up('RXN-PROt_c_m_REV-SPONT') = 0 * %nscale%;	PROt_c_m	True	pro__L_c --> pro__L_m			True	0.0	-0.6075999999999999	0.0	0.0	-11.39584190186173	0.0	0.0	0.0
PRPPS_c	PRPPS_c	phosphoribosylpyrophosphate synthetase	atp_c + r5p_c --> amp_c + h_c + prpp_c	Histidine metabolism	0	rt2777 and rt8224	0.7926283	0.6980215000000001	0.8238407999999999	14.86614021353099	13.09174236027054	15.45154626251364	0.7769057441932405	14.5715296583811			v.up('RXN-PRPPS_c_REV-SPONT') = 0.7926283 * %nscale%;	PRPPS_c	True	atp_c + r5p_c --> amp_c + h_c + prpp_c			True	-0.7926283	-0.8238407999999999	-0.6980215000000001	-14.86614021353099	-15.45154626251364	-13.09174236027054	-0.7769057441932405	-14.5715296583811
PSCIT_c	PSCIT_c	3-phosphoshikimate 1-carboxyvinyltransferase	pep_c + skm5p_c --> 3psme_c + pi_c	Phenylalanine, tyrosine and tryptophan metabolism	0	rt5884	0.1023041	0.102304	0.1023042	1.918764564700877	1.91876268915086	1.918766440250894	0.1023040551421131	1.91879978339453			v.up('RXN-PSCIT_c_REV-SPONT') = 0.1023041 * %nscale%;	PSCIT_c	True	pep_c + skm5p_c --> 3psme_c + pi_c			True	-0.1023041	-0.1023042	-0.102304	-1.918764564700877	-1.918766440250894	-1.91876268915086	-0.1023040551421131	-1.91879978339453
PSD_mm	PSD_mm	PS decarboxylate	2.0 h_c + ps_c --> co2_c + pe_c	Lipid biosynthesis	0	rt6186 or rt2136 or rt2529	0.0141112	0.0141111	0.0141113	0.2646626139656868	0.26466073841567	0.2646644895157035	0.01411121075287863	0.2646677895460284			v.up('RXN-PSD_mm_REV-SPONT') = 0.0141112 * %nscale%;	PSD_mm	True	2.0 h_c + ps_c --> co2_c + pe_c			True	-0.0141112	-0.0141113	-0.0141111	-0.2646626139656868	-0.2646644895157035	-0.26466073841567	-0.01411121075287863	-0.2646677895460284
PSERT_c	PSERT_c	phosphoserine transaminase	3php_c + glu__L_c --> akg_c + pser__L_c	Glycine, serine and threonine metabolism	0	rt7036	3.0681009	2.8984237	3.173192	57.54376694430496	54.36138619125926	59.51480308797306	2.983098043638393	55.95054733682542			v.up('RXN-PSERT_c_REV-SPONT') = 3.0681009 * %nscale%;	PSERT_c	True	3php_c + glu__L_c --> akg_c + pser__L_c			True	-3.0681009	-3.173192	-2.8984237	-57.54376694430496	-59.51480308797306	-54.36138619125926	-2.983098043638393	-55.95054733682542
PSP_L_c	PSP_L_c	phosphoserine phosphatase (L-serine)	h2o_c + pser__L_c --> pi_c + ser__L_c	Glycine, serine and threonine metabolism	0	rt3683	3.0681009	2.8984237	3.173192	57.54376694430496	54.36138619125926	59.51480308797306	2.983098043638393	55.95054733682542			v.up('RXN-PSP_L_c_REV-SPONT') = 3.0681009 * %nscale%;	PSP_L_c	True	h2o_c + pser__L_c --> pi_c + ser__L_c			True	-3.0681009	-3.173192	-2.8984237	-57.54376694430496	-59.51480308797306	-54.36138619125926	-2.983098043638393	-55.95054733682542
PSSA_rm	PSSA_rm	PS synthase	cdpdag_c + ser__L_c --> cmp_c + 2.0 h_c + ps_c	Lipid biosynthesis	0	rt3215	0.0166792	0.0166791	0.0166793	0.3128267383962018	0.312824862846185	0.3128286139462186	0.01667924003900231	0.312833368428703			v.up('RXN-PSSA_rm_REV-SPONT') = 0.0166792 * %nscale%;	PSSA_rm	True	cdpdag_c + ser__L_c --> cmp_c + 2.0 h_c + ps_c			True	-0.0166792	-0.0166793	-0.0166791	-0.3128267383962018	-0.3128286139462186	-0.312824862846185	-0.01667924003900231	-0.312833368428703
PYK_c	PYK_c	pyruvate kinase	adp_c + h_c + pep_c --> atp_c + pyr_c	Glycolysis / Gluconeogenesis	0	rt4634	3.7429359	3.6422086	3.9039846	70.20063489993836	68.31144400790184	73.22118381978754	3.903984589715774	73.22255969928393			v.up('RXN-PYK_c_REV-SPONT') = 3.7429359 * %nscale%;	PYK_c	True	adp_c + h_c + pep_c --> atp_c + pyr_c			True	-3.7429359	-3.9039846	-3.6422086	-70.20063489993836	-73.22118381978754	-68.31144400790184	-3.903984589715774	-73.22255969928393
PYRDC_c	PYRDC_c	pyruvate decarboxylase	h_c + pyr_c --> acald_c + co2_c	Pyruvate metabolism	0	rt7423	0.0	0.0	0.318236	0.0	0.0	5.968675351351004	9.338562884098067e-08	1.751527093850979e-06			v.up('RXN-PYRDC_c_REV-SPONT') = 0 * %nscale%;	PYRDC_c	True	h_c + pyr_c --> acald_c + co2_c			True	0.0	-0.318236	0.0	0.0	-5.968675351351004	0.0	-9.338562884098067e-08	-1.751527093850979e-06
PYRtps_m	PYRtps_m	pyruvate transport	h_c + pyr_c --> h_m + pyr_m	Transport	0	rt8213 and rt7405	2.4031682	0.0	2.6073944	45.07262157798163	0.0	48.90298610631934	2.6073944	48.90390515795514			v.up('RXN-PYRtps_m_REV-SPONT') = 2.4031682 * %nscale%;	PYRtps_m	True	h_c + pyr_c --> h_m + pyr_m			True	-2.4031682	-2.6073944	0.0	-45.07262157798163	-48.90298610631934	0.0	-2.6073944	-48.90390515795514
RNDR1_c	RNDR1_c	ribonucleotide reductase (ADP)	adp_c + trdrd_c --> dadp_c + h2o_c + trdox_c	Purine metabolism	0	rt2922 and (rt5869 or (rt5869 and rt2804)) and rt6971	0.0023229	0.0023228	0.002323	0.04356715133942498	0.04356527578940822	0.04356902688944175	0.00232293963274382	0.04356871345867695			v.up('RXN-RNDR1_c_REV-SPONT') = 0.0023229 * %nscale%;	RNDR1_c	True	adp_c + trdrd_c --> dadp_c + h2o_c + trdox_c			True	-0.0023229	-0.002323	-0.0023228	-0.04356715133942498	-0.04356902688944175	-0.04356527578940822	-0.00232293963274382	-0.04356871345867695
RNDR2_c	RNDR2_c	ribonucleotide reductase (GDP)	gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c	Pyrimidine metabolism	0	rt2922 and (rt5869 or (rt5869 and rt2804)) and rt6971	0.0036257	0.0036256	0.0036258	0.06800181695783424	0.06799994140781747	0.068003692507851	0.00362570324771248	0.06800315585437362			v.up('RXN-RNDR2_c_REV-SPONT') = 0.0036257 * %nscale%;	RNDR2_c	True	gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c			True	-0.0036257	-0.0036258	-0.0036256	-0.06800181695783424	-0.068003692507851	-0.06799994140781747	-0.00362570324771248	-0.06800315585437362
RNDR3_c	RNDR3_c	ribonucleotide reductase (CDP)	cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c	Purine metabolism	0	rt2922 and (rt5869 or (rt5869 and rt2804)) and rt6971	0.0036257	0.0036256	0.0036258	0.06800181695783424	0.06799994140781747	0.068003692507851	0.00362570324771248	0.06800315585437362			v.up('RXN-RNDR3_c_REV-SPONT') = 0.0036257 * %nscale%;	RNDR3_c	True	cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c			True	-0.0036257	-0.0036258	-0.0036256	-0.06800181695783424	-0.068003692507851	-0.06799994140781747	-0.00362570324771248	-0.06800315585437362
